w_0,gamma_0,gamma_1,gamma_2
0.4855997436896894,-2.914380650827194,-2.368461642474577,-1.6049175342434652
0.4072364991449641,-2.897016063268828,-2.1817544926324226,-1.4063248924443117
0.5258497867684815,-2.773288302429421,-2.2085311885806798,-1.5514079761939812
0.5178998967443208,-2.9360021327458865,-2.288308454083367,-1.5655719153614782
0.4206590767290256,-3.008515911139931,-2.5199363318045345,-1.7279108492387798
0.4793858684153085,-2.737900900992358,-2.113905916469797,-1.4132500598083109
0.4901723946812336,-3.06050129222034,-2.422387987316412,-1.5950773670459242
0.4774121842215448,-2.918634780843665,-2.335568245737816,-1.6304199581298746
0.4160861993428393,-3.0103457162553964,-2.35248003776495,-1.771693644747763
0.5303898686767815,-2.933327514218821,-2.473898701483935,-1.7171621040047704
0.4466695070892011,-3.0823705247816227,-2.514293417821473,-1.7814700809388635
0.3184356604297901,-3.242562417977506,-2.524872618821844,-1.7389944111765463
0.4090605949318125,-2.8893349294323736,-2.336216212229997,-1.6157763335927078
0.4359294282209622,-2.9477811555821334,-2.299534689206077,-1.6449217670669043
0.3735768747238518,-2.833815093773898,-2.278126803372119,-1.4947463158519645
0.4949481764047569,-2.935554095385065,-2.3076855129641034,-1.684920487808416
0.4907293289054275,-2.9052576945024358,-2.255763036810467,-1.5772074226103785
0.536246398923873,-2.756422407305044,-2.1584855858471323,-1.5017577897658732
0.2604718094931336,-2.9468686989245136,-2.486496808897747,-1.6709985258580715
0.4410583996481325,-3.122173679176212,-2.3872841464911208,-1.7329939556195024
0.3406851652320403,-3.134609352194551,-2.463917174431165,-1.8076119423909225
0.3934585592008604,-3.036821321965124,-2.386690442089948,-1.7379915477905097
0.3695282895989665,-3.0096244684875817,-2.371935851032624,-1.6906857914294535
0.4219056140463405,-2.912135735057269,-2.2674029499946595,-1.6427234916519473
0.4800644166017437,-2.831633805137087,-2.2456380321907834,-1.569230995008381
0.4555966453371305,-2.890954794789064,-2.374361136723927,-1.6679256720522158
0.4805363903470503,-2.8428370417440063,-2.2110857938845143,-1.6204780816869897
0.4473482260426916,-3.054868163247744,-2.424723657058919,-1.7486417381253905
0.3655218335758388,-2.9359529514822102,-2.284398251948756,-1.6701103201755034
0.3916320031248847,-3.244744262177759,-2.364099803195375,-1.6932564513326562
0.4466434719579377,-2.9761704762734045,-2.412167893356575,-1.573984687434872
0.3725465897183028,-2.905627941381828,-2.2512078098852144,-1.523909735318605
0.5010571680962229,-3.196384911199872,-2.439257977001701,-1.815598596295657
0.4888728178711994,-2.723369144773633,-2.064100124151672,-1.3427054657498525
0.4446517079987103,-3.008386609790344,-2.5457143525886847,-1.7298071547019136
0.4072293778572537,-3.051348484195356,-2.3884766200408727,-1.7458065926575892
0.5990804914291868,-2.939607878776462,-2.1812952407212864,-1.6228896997794071
0.505185608077464,-2.797170575729149,-2.1578603619758425,-1.4410616422213944
0.3550991769314448,-3.1915332683681346,-2.3879766119656165,-1.6880990722477067
0.4911889121828832,-2.9308124674477334,-2.302843823873027,-1.6670177257583678
0.4689668838107919,-3.241791702233087,-2.3772964840842365,-1.6936518804473717
0.5258370747510436,-2.746178612103232,-2.16105515664962,-1.5239943067305464
0.3932308937199068,-2.936526000265037,-2.3453348015049893,-1.677870178036815
0.4724408802627171,-2.9656306818850915,-2.277246535527872,-1.6228975091925786
0.4893741530566248,-2.9341262510977457,-2.2615925543075925,-1.5594199460889275
0.421734026031747,-3.1996934355969056,-2.33153668855704,-1.698624203745427
0.4356387218586651,-2.986591599383824,-2.340252949579979,-1.5745262423099624
0.4881240738681738,-2.806078701157298,-2.1606794733993766,-1.5202637224536266
0.394537624924248,-3.0906610183741825,-2.386723196130945,-1.742181482956772
0.5216506718280904,-2.877721626801066,-2.2756983843147114,-1.6391067383294775
0.3750076078031089,-3.2168196196736583,-2.479404104314717,-1.732037667062692
0.3814018667341839,-3.136620365428203,-2.33020609810192,-1.6631706410570877
0.4852378119686372,-3.0930893644336783,-2.4067717284793484,-1.7235632640042529
0.4274196004665631,-2.9599977172156406,-2.312783881423526,-1.5684100884896746
0.3540007683260474,-3.162539836437297,-2.5421406002747147,-1.889728351578699
0.4724035902987279,-2.7907868169625503,-2.094904607553836,-1.430918273199488
0.3787516448034331,-3.105232304679286,-2.2531069718113885,-1.6393853022488785
0.4107155383290024,-2.8426271961921072,-2.162872479438616,-1.4848042588536172
0.5073139893674521,-3.067999162117488,-2.445212447432817,-1.8268892741924208
0.4747864079516444,-2.899382185521684,-2.324285649975552,-1.546882149553895
0.4916261987055823,-3.1687026394248354,-2.393569141467572,-1.678465703071553
0.4539739428530115,-2.8192710136959938,-2.351932867977652,-1.6920316659031074
0.4459502742976066,-2.938106284498685,-2.2361077974878807,-1.5178134600837794
0.4068012846653877,-3.3148321799509595,-2.373047084813501,-1.6925898105515012
0.4358815295091478,-2.9756120299822126,-2.285310857106959,-1.6904430692354842
0.418966109710113,-2.8851617253660486,-2.303939934307992,-1.558413657897459
0.4462364739582488,-3.205832076576533,-2.4060147065736053,-1.7545893621414066
0.5056286627132818,-2.943585780011234,-2.2370068767274045,-1.602681069015616
0.4602964757493071,-2.861445430612468,-2.2534652063323177,-1.6139913937313723
0.3296093087565762,-3.1990795496806586,-2.513668886782074,-1.7238285481350084
0.4081854707841886,-2.984402868101996,-2.3433209629279204,-1.722452446790108
0.361541366976529,-2.9708588107604235,-2.427593956091554,-1.756590419542485
0.4479047899240749,-2.8188716717241813,-2.160538482087814,-1.507586330853882
0.2753068317937991,-3.092656769395628,-2.423256945847263,-1.791293722000612
0.4341910304918309,-3.118059213454605,-2.362102909732799,-1.7198193007390163
0.498267834463916,-2.8515187123394843,-2.0951074929419486,-1.4570251361287891
0.46676497699942,-3.0335420780253544,-2.378058289929704,-1.648757953788655
0.4085280987913448,-2.9335454603665405,-2.311901026222781,-1.6471614397072412
0.4790685698405205,-2.930363975009206,-2.245056136536012,-1.6133157620805756
0.4492887286013594,-2.986568460653225,-2.445543816000681,-1.7045400168706688
0.4180308276120534,-3.096739290441984,-2.447119992057342,-1.7412338102881504
0.3250617475746197,-3.0892751608221536,-2.489515688571624,-1.7353833210121292
0.5602818986788926,-2.9546885179613143,-2.3349180144917727,-1.6991373544240018
0.3969510172179265,-3.075520466329986,-2.4769530473948955,-1.7732218231506909
0.404585978893354,-3.0488509524685297,-2.435226097650054,-1.7765350753818805
0.4851851036467787,-3.0505233904905067,-2.468957901754519,-1.8470843140215865
0.381398872444798,-3.248978300969081,-2.48740731172799,-1.7350563110135575
0.5812994132168486,-2.613794180670919,-1.9862959055685967,-1.3850140295290474
0.4849682594834174,-3.2565322456887653,-2.511740869035024,-1.870614295380548
0.3740777169782667,-3.226868513427051,-2.492394327904901,-1.7856531412444068
0.3484585708535592,-3.19190919600331,-2.417519398471648,-1.7509960900010333
0.3949929320146096,-3.281933041414602,-2.4737131726164643,-1.8971967160225391
0.287982759257686,-3.0362814974440515,-2.374508901259502,-1.7048220097145683
0.3722806545858602,-2.9955511751432806,-2.508961994785606,-1.742265579102488
0.481924153185098,-3.1628416723630592,-2.2779961874582297,-1.5990796106290086
0.4302493378681611,-2.997129480145777,-2.2789665245265454,-1.606136352090929
0.4754605382892802,-2.8976335819696444,-2.2659415506483795,-1.5518321631583654
0.393366730814086,-3.15129944199086,-2.3264398857674338,-1.5537336170927092
0.4706067797725948,-3.0475366381718123,-2.500456901585511,-1.763297108110413
0.3927016273020545,-3.018079612585417,-2.2890504114390446,-1.5634610468506471
0.5670178013368359,-2.9020111324262934,-2.243335369353846,-1.5684698541754258
0.4191486046874286,-2.796873055380788,-2.2667309386461905,-1.4543504535291314
0.4866343686552283,-2.972292887707977,-2.3886154196660923,-1.728483223228892
0.4901894633890691,-2.86411490045553,-2.27670038548844,-1.6104600062077556
0.5216280703871674,-2.9500839206993943,-2.218925067095983,-1.613885014509684
0.5524750086250151,-2.758460311229072,-2.1230185819970995,-1.4003303685677402
0.4875287188529674,-2.884629336783569,-2.302207421387121,-1.7038747793492346
0.4272607080592381,-2.984635659177532,-2.297181297992448,-1.680096495905616
0.3004555471490962,-3.06417677327504,-2.490778472027559,-1.6527029469796095
0.4556409983839276,-3.075079429623805,-2.423813699763562,-1.6482691872126127
0.5078929432327001,-2.810613476321235,-2.259409560441612,-1.6664322142784624
0.3640170873787061,-3.174623649392593,-2.4584886404767547,-1.8046037094832648
0.4710711744954682,-2.8140824784584417,-2.2466351989927618,-1.5084900411441842
0.4652940962629888,-2.98408486789658,-2.3063180498431013,-1.53799780398207
0.3821707142846795,-3.049373691092644,-2.4020090626421204,-1.642508194979289
0.5675932791873441,-2.9053530425893053,-2.319096852456644,-1.6693809574038752
0.5060072719721193,-2.924911684502126,-2.3941954586573315,-1.6022023509844274
0.5717414946260098,-2.641689373986105,-2.1949728306253844,-1.4641659500150712
0.4615370415547247,-2.946975065034045,-2.394769880310862,-1.722463872855968
0.493460967930567,-2.818752476070086,-2.255620490592648,-1.5743236326280972
0.5004276036867819,-3.116730402579622,-2.384011630212868,-1.716134206066302
0.4847796140398216,-3.017661184820077,-2.370107220634465,-1.7050013909748447
0.5041447628477641,-2.947079178667344,-2.249550720222749,-1.6919012821805008
0.3897762164917958,-2.9233137426653064,-2.3260711187554644,-1.5442358153151463
0.4574615032315692,-2.830991657919075,-2.1844761640997925,-1.5347929557065054
0.4415964480644196,-3.0353031098618697,-2.3890325670341155,-1.6372756876524142
0.4071407217373083,-2.973187441243009,-2.2934589197898174,-1.675283607095336
0.4105809346403308,-2.943889789921561,-2.253224781660599,-1.522543733394673
0.3876605682744232,-2.908206057782095,-2.425689013640179,-1.7320017393213882
0.3770359064531489,-3.087297830734236,-2.451239271799198,-1.809206506175811
0.4538903477221577,-3.15552585624767,-2.506147998240776,-1.7673053657211055
