,w_0,w_1,w_2,gamma_0,gamma_1,gamma_2
242,0.5044643664112588,0.5576977951482958,0.399668886454696,-2.8937242716999005,-2.4121686989444338,-2.204293251591789
243,0.4283835151860848,0.4878909179891127,0.4220551005004291,-3.055928020995878,-2.5637816675430303,-2.3691130815689347
244,0.6633051444551292,0.4090879695230389,0.4257932374638452,-3.024706672890366,-2.51716625651978,-2.2514732998215763
245,0.523977358514569,0.5112272543445837,0.4808261216405028,-2.808575787227505,-2.2690638512437564,-2.1255908961048444
246,0.6444920926517262,0.4912667771026112,0.3629347202645266,-2.7561689102100435,-2.3902783615242567,-2.18261694365998
247,0.3697193457595977,0.3520354170071904,0.2865826114887483,-3.19410983457241,-2.4775092104698877,-2.1896689945203685
248,0.155891616430974,0.3068213457800641,0.3444361044400582,-3.2247608466891733,-2.733774282391224,-2.383176649838463
249,0.4630641799072147,0.3604108243245715,0.3664081552264475,-3.1552989373954947,-2.7549771952984794,-2.3668977650602456
250,0.325503971243665,0.4025044745698959,0.2770493965448026,-3.1730705649974627,-2.6300939010986326,-2.375441147713737
251,0.2692187827157205,0.2263496014202762,0.2347028697680089,-3.161755126193997,-2.522086492885568,-2.252833012895779
252,0.3738910272664942,0.4534397650811893,0.3510104687742895,-3.211141263962208,-2.6332492503919465,-2.349093408822223
253,0.5397563824924703,0.445952215362098,0.3639113763626433,-3.11372895154194,-2.566955802054252,-2.366012587523991
254,0.5633699026693098,0.4327048522674832,0.4555667487451005,-2.8259797945199443,-2.388842107842797,-2.215431849255379
255,0.4449262342880608,0.4387071996744907,0.3617822781499393,-2.792414197619271,-2.321518031994887,-2.2311922074023163
256,0.4419702018746024,0.3438525145302673,0.3282259475774863,-3.007515756746161,-2.487349186124092,-2.275568188659265
257,0.6421325161796563,0.3730645435652406,0.3866137407756194,-3.049430172542396,-2.459804706028617,-2.247549258265452
258,0.7839796535299626,0.5985231401288658,0.5085945401052142,-2.4732330523659805,-2.2730402909526823,-2.0628279398046265
259,0.714780591594493,0.4090417896276501,0.4529276423986477,-2.8686884041185703,-2.4599206153487123,-2.173114807358452
260,0.5221118297721751,0.4073966685345703,0.3714954453114221,-2.863618726925281,-2.563047087223388,-2.214055412590071
261,0.6450724922910136,0.4864031558256273,0.4601294306009867,-2.814699170993324,-2.5179905319259417,-2.2693603963975346
262,0.4347335523654517,0.4320943876683199,0.3479684361720107,-2.985790295996104,-2.468583955600397,-2.1340588303749675
263,0.408795390328956,0.3141113590523472,0.3759043729028422,-3.0724421313151278,-2.6374845566442597,-2.2327571856323307
264,0.524731142380122,0.6424720578995897,0.3842137389609932,-2.753337916418193,-2.342072529681046,-2.3334876745680595
265,0.5450758300206523,0.5488137380071036,0.3934349519118845,-2.559621242599316,-2.1486864232809757,-2.017725251341321
266,0.5992527412979382,0.3783031429710812,0.424712162590698,-3.00872933202162,-2.5989716364071818,-2.3248892763341305
267,0.4942505665761683,0.4158751196086601,0.3680980849377105,-2.8758600204944376,-2.4213525092578947,-2.2136978866999466
268,0.5176757139873506,0.4019886602946775,0.3667505439749755,-2.883492916746223,-2.3557753204707383,-2.171782822942006
269,0.4122425298204377,0.4192555501348625,0.309007274715616,-2.9576952522711117,-2.4708628360332723,-2.2471470399909554
270,0.6110958437988607,0.5609083933333442,0.4325168059095808,-3.069111677005973,-2.532338278113281,-2.3731399326731006
271,0.1890801999468915,0.4944542158000777,0.4304331048940314,-3.0218126080472287,-2.5047032998983467,-2.260029209963686
272,0.3238636200993831,0.2828163327799097,0.2086317979842888,-3.0767213041985664,-2.478915961846708,-2.30213721372607
273,0.5454264152346422,0.425000769421239,0.3934001279356223,-2.9882515277001684,-2.563157233295925,-2.269222678797995
274,0.2306897828719869,0.2221281690626233,0.2603588140357837,-2.957305513258073,-2.543887814035383,-2.140335833017545
275,0.6087174146949996,0.490197218654669,0.3794090607620549,-2.833426454988232,-2.3238108711391376,-2.2057544281331616
276,0.4886191136759213,0.5002067101187014,0.3235872317104077,-3.1678086816963,-2.5694217199100144,-2.2731123209460757
277,0.7088845703126777,0.4424026862223611,0.3692491021057236,-3.1547164234831424,-2.66173726294047,-2.3731341891560502
278,0.6421691532992589,0.4463968361610907,0.31582846440299,-2.934182150056056,-2.491016164422005,-2.28099727346492
279,0.3833091892240256,0.340889297021323,0.3671906230990059,-3.036954376803488,-2.5434756659750586,-2.296265513545787
280,0.5228148574578566,0.4294563315356526,0.3023822485278904,-2.953496587454259,-2.5615149403327577,-2.2986359872708078
281,0.4016614262788182,0.420729139388834,0.3227244945927001,-3.0824285883250107,-2.458888766519954,-2.238218724439821
282,0.4997998658021656,0.3498275536967242,0.2742677509939925,-3.1148055180144656,-2.5220892691637715,-2.218112276378019
283,0.1710033132953979,0.4842131920069671,0.3030038773815821,-3.225460067222699,-2.6478727384936067,-2.4209788892655832
284,0.3178252700398389,0.5241273702001203,0.3486080984635342,-3.3031038483925204,-2.647200862050686,-2.423065990549216
285,0.1767618309908631,0.3998749466067815,0.1884799478037253,-3.087509882149309,-2.67322295352216,-2.468324699201224
286,0.3956626204838737,0.3446133173111888,0.3196548783774621,-2.940867611332086,-2.525959572690815,-2.2147976075328595
287,0.5723534671235577,0.4905153193575535,0.542882641390622,-2.8109358351794813,-2.4424662431123005,-2.2173341611755144
288,0.4777090440393867,0.5279043707800493,0.3336099034834997,-2.9843247215436723,-2.432548435772713,-2.242884707088597
289,0.1909557922834407,0.4586522783062753,0.3385042494061221,-3.083423606542791,-2.45382140110351,-2.177201771935154
290,0.4640017286148909,0.5021728569447128,0.4192328220236513,-2.7982587081661494,-2.6051111294237144,-2.277279043368158
291,0.4111118785932424,0.5222217231304159,0.4777949880290382,-2.9213622811344444,-2.5202797881988235,-2.210404788341733
292,0.5290138626329753,0.5789135318951629,0.4522841749513236,-2.8310469759475447,-2.391226088902115,-2.1425209003011805
293,0.5787167369955423,0.5020570913171392,0.461488759277427,-2.7698582327286774,-2.490461652619981,-2.254157102817669
294,0.2207680958728853,0.3964876206479918,0.3320890691723609,-3.1278969776350545,-2.7517641974396345,-2.5013151954530186
295,0.6594430935028676,0.5152249544883036,0.3485080002578931,-2.8546485600338856,-2.68831885799232,-2.3455236611796253
296,0.5053230531493312,0.5094892943396718,0.3657569607728972,-2.842636317234124,-2.360870148542767,-2.160108249658578
297,0.6200158378780801,0.4586220729762509,0.3140352700999735,-3.3497845670289386,-2.677995836719255,-2.3733971463529326
298,0.3851338222573198,0.4640062915480558,0.3607242256088784,-3.003505659923939,-2.394512411726917,-2.2338820902609093
299,0.3307439643690746,0.3579484881242021,0.3278054302178493,-3.118895575406281,-2.628311493707987,-2.397267022532185
300,0.3397652428552466,0.3303063665595132,0.2963957075734362,-3.035972853083876,-2.572939733676143,-2.334417585326758
301,0.5019918715319012,0.3152890015863699,0.3622158265196187,-3.1020574023438217,-2.5410953540471706,-2.1508289381556467
302,0.5674267911826862,0.3542055737330709,0.3694579867681559,-3.2020220895936533,-2.687490835878956,-2.279172450339018
303,0.2378481735499118,0.22314566674108,0.2581733401557907,-3.222507649304494,-2.895699366206708,-2.5476358765877114
304,0.4567191377041847,0.5636951919179859,0.3918025518143077,-3.018605776456188,-2.6230175686612736,-2.351918971170889
305,0.7878405145660997,0.3824204200941216,0.3526366264626822,-2.7989851484084967,-2.666061108647245,-2.330581698741427
306,0.3528554842173415,0.4141440003179392,0.4408181116557337,-2.9943387102750902,-2.4962505736176417,-2.2614275430012176
307,0.392441824204726,0.4413209057907237,0.434644834431806,-2.7808057079987805,-2.394345007760741,-2.20760601004991
308,0.4322178152666571,0.368647520627511,0.2980978925706402,-3.193774435491817,-2.580124798343752,-2.3402159091603325
309,0.3541415134707563,0.3166435731596955,0.355713906112443,-3.073273112617574,-2.633825935429518,-2.412020510684061
310,0.5488415928367953,0.4351299539890779,0.4659424950856674,-2.984556196954292,-2.5247044894812487,-2.250853785353448
311,0.6591697478154541,0.4523183961033127,0.460233814443123,-2.7929753045016046,-2.443341320481613,-2.182288764532881
312,0.6462949036290155,0.5881650644027507,0.4442780296336335,-2.862010981286221,-2.39383676163979,-2.2119633519864195
313,0.6608958908619811,0.4895539183147449,0.3667401431216888,-3.18282363243192,-2.6680820520483826,-2.369758112856284
314,0.2722729533342569,0.3304820299276133,0.254336392278173,-3.283345929894148,-2.701331591888077,-2.454718839790679
315,0.5256488712849616,0.5281099786194734,0.4338657375916823,-2.8536784473141443,-2.528826170346198,-2.283427929304904
316,0.4506940976919551,0.458426179235155,0.4494996392443788,-2.9611121694723046,-2.431317716812873,-2.220006567073838
317,0.2949014761854145,0.4026565864751832,0.4098735526524613,-2.958059347732349,-2.574797600881278,-2.172334249286488
318,0.3948761584882966,0.4519725512399884,0.3565091478188408,-3.3238164839842805,-2.5822801803315225,-2.3466377846415423
319,0.7206630406178857,0.6236066384293714,0.4644407702559896,-2.6365342655416177,-2.2985943845075605,-2.094842252165189
320,0.5823390434301605,0.4819775867188258,0.2609776291738202,-2.8514946004223085,-2.408164932701687,-2.189549137790251
321,0.6099137212101354,0.2689589479288212,0.248266516376371,-2.91980365124058,-2.532669889928552,-2.225207911756703
322,0.2432691493786324,0.1372398130372416,0.2386047834566144,-3.083972304416937,-2.504382687098716,-2.2275395882678404
323,0.489491957360515,0.5072948676614056,0.3839099064281654,-2.89056822484055,-2.4777901091306256,-2.2346280985128137
324,0.5312770997769152,0.3572600901341061,0.3499799072235247,-2.797271656254679,-2.52138524687918,-2.3053294715842574
325,0.5753681751441724,0.4244226245677617,0.3866659597316357,-2.927818909229753,-2.6797063465128352,-2.329938658741895
326,0.4147526160611341,0.4188270092715273,0.3985342905462266,-2.9566094091073905,-2.566291902585667,-2.221372059428355
327,0.4000023152713653,0.2615747683863006,0.3025372571468768,-2.985270641262097,-2.733401354100623,-2.456216764745859
328,0.0791325343127358,0.3378815037399283,0.3655046141110614,-3.174210058653943,-2.5249238775427534,-2.2362245517389545
329,0.3392989542069156,0.2365199682010743,0.3336876869564867,-3.075561873049588,-2.5645419152543667,-2.267993713970026
330,0.5285634109769586,0.4403150735979953,0.3478602488923812,-2.979223152107796,-2.501904079714167,-2.252442095719711
331,0.4146523468628748,0.3441660780913698,0.340157644897599,-3.213208396370644,-2.588994147767533,-2.3006052552326435
332,0.238230735717298,0.3316235807422407,0.3169938112593979,-3.022594421494496,-2.611029963906634,-2.2488970173275646
333,0.2967354571178172,0.3178764869256958,0.300889141656939,-2.9093153745304723,-2.5660132711644223,-2.171584642116178
334,0.4500457029298391,0.3937587083102277,0.2765673860879215,-3.138873981928826,-2.657344695095432,-2.3611745253382983
335,0.4366104682516474,0.2960957642206567,0.2884990227398773,-2.835443249786877,-2.4820304793390906,-2.283862884782058
336,0.5821031806535826,0.3645181868625377,0.4168501582782768,-3.010627999409905,-2.562075964794317,-2.305686721053285
337,0.6967911828958909,0.5592360951150875,0.5296217387768649,-2.712765457255643,-2.3838057266071484,-2.233345829342709
338,0.4415583117872788,0.2252933173223317,0.2182286694464785,-3.047022573884262,-2.438610410284788,-2.157591448632823
339,0.556692956701698,0.3735714409082879,0.352556751224012,-3.117751083793615,-2.7056567523032733,-2.3732021933083707
340,0.3383192408373491,0.4141536003870054,0.2692714736452358,-3.114517784584052,-2.51819709438092,-2.262446323293906
341,0.4162546672312547,0.432569659521914,0.3783113415301487,-3.155199523472906,-2.5827893878031305,-2.2523000668197284
342,0.2932583637713485,0.2709739994989923,0.3609063523241046,-3.079855394402491,-2.6682489114845835,-2.36583969706786
343,0.5450643088638275,0.405905470585248,0.3897619791549406,-2.9158781994632994,-2.3748947271695675,-2.163590206252474
344,0.3248109196645372,0.3343633242496474,0.318644820672344,-3.0924165435316326,-2.605561532667969,-2.2801665445536057
345,0.5400606288221598,0.452407569077365,0.4545256440719778,-2.8485279550009914,-2.4529738092708,-2.149198214386784
346,0.1805605159445459,0.3649241838228966,0.3394278375231765,-2.919607761927991,-2.448431417529226,-2.190098251526451
347,0.3960140705079856,0.3021867011490821,0.3301939617213554,-3.318260073414298,-2.5804058112223207,-2.2906444019094394
348,0.419921961928439,0.4159895460124563,0.3350477901731304,-2.9410996116004675,-2.573309846190857,-2.293364157217753
349,0.5399148061896051,0.4934456393421244,0.3041185476616702,-3.1733267091204485,-2.5736582037439284,-2.323511615720282
350,0.3881103128966565,0.3029689431374899,0.3170204899811619,-3.028958289016075,-2.615305497565434,-2.358015058645342
351,0.3643912887373359,0.3850509464682013,0.3483494334398174,-2.907436603010278,-2.52445236712495,-2.2064481931158046
352,0.8195055221762649,0.3898797851251395,0.3083242841315916,-2.695897694439578,-2.4719745078981066,-2.216145386218046
353,0.6923294467128827,0.5432726004888472,0.480799027974212,-2.7367176510421367,-2.4691100669671853,-2.200393676588984
354,0.6001891316750537,0.4619026719262376,0.3018795256759498,-3.144632500159201,-2.6382776544249,-2.450442304525025
355,0.5991843148012618,0.4910194585026959,0.3761039708429913,-2.805072488283511,-2.47173645294777,-2.293782889116926
356,0.6546678533342664,0.5846658470244734,0.4117242260301529,-2.813215823921464,-2.4220383632500586,-2.13651273757692
357,0.4467646556061651,0.4614869334345913,0.4245688840957602,-2.735747958124401,-2.3590474349663086,-2.205931538084759
358,0.5484526964326817,0.5256662092613631,0.4373561139874543,-2.8114632243641027,-2.372761076429298,-2.1630791380094045
359,0.3861578297298422,0.4873547290238467,0.4228176212486584,-2.8336256398477038,-2.4195415624471943,-2.1917508245505557
360,0.3891668829713859,0.4251614149045951,0.417902062892372,-2.934116516515686,-2.437986033759824,-2.2681982004440493
361,0.5206761407775489,0.5439806063036182,0.4421021643306787,-2.785918743910041,-2.4528192889498897,-2.207156418779071
362,0.422122278710106,0.2737750966615552,0.3762719729171366,-3.199719664757783,-2.837043236270209,-2.414241332120428
363,0.4862195552551191,0.3200110227627498,0.2852386663198049,-2.9277109549570404,-2.5758192452588107,-2.221716479186974
364,0.6377760491290579,0.3210847706016181,0.390356634838127,-2.7572360656376818,-2.5901860653348336,-2.261325275837174
365,0.4020921545657951,0.4268177826781565,0.3956015414896475,-3.1068096992881977,-2.391044391241178,-2.1634742087571923
366,0.5057574074904307,0.4531789617516767,0.4251189146359246,-2.7407809315460203,-2.371704000643516,-2.11901243804212
367,0.19192356238017,0.2960645339912485,0.2696626514964517,-3.088001398444533,-2.870463964422465,-2.357276076640378
368,0.5115102404228257,0.4780449468566381,0.3600463535143529,-3.119013460779017,-2.6694284306101066,-2.3145180137196983
369,0.3752326243978734,0.4559435549298425,0.3175079768063903,-2.889065338205379,-2.388590917798479,-2.185743722169787
370,0.5287770604672172,0.3548879679627492,0.2995686785822248,-3.2377554555865693,-2.5287099255278425,-2.2415352016534347
371,0.5856714034507987,0.5431367021664062,0.4673877387645148,-2.6656702867324307,-2.2792059056408323,-2.186094482536686
372,0.2167558015902536,0.4485062865296843,0.4002897458852593,-3.020833474755167,-2.398869261466651,-2.2008726132535488
373,0.3634006603061376,0.3425051983056949,0.3258888783980249,-3.1250716961418847,-2.610857410704226,-2.402864142057736
374,0.3030630290040232,0.3608173496040227,0.377558160201622,-3.0444260429527223,-2.5996404550631427,-2.2214925086272403
375,0.6094433494510725,0.4293401605465282,0.3369884881542108,-2.7884921805908363,-2.530118072200815,-2.282307634752085
376,0.4693866668228901,0.4935571021042424,0.382601028018983,-2.97952242146302,-2.478213755755593,-2.2003478425462584
377,0.4488132680243812,0.5155344595423788,0.4678458905468762,-2.805928967133666,-2.401107761131818,-2.1895722559897024
378,0.4857188372144421,0.4559745663403421,0.3192045556045805,-2.9425129386569826,-2.5610015523567173,-2.2552485696782294
379,0.2764930952291497,0.4053053751603515,0.3016211813376866,-3.0797508392389763,-2.498551258788708,-2.344043241212577
380,0.3084478443287876,0.2843135541633488,0.2830990771423993,-2.947253757683904,-2.486626276147194,-2.1337546350945464
381,0.4456266738096864,0.2599890029635014,0.2661728490390574,-3.142096416745364,-2.6485479378613546,-2.3281047018042798
382,0.3411893596121417,0.2569195452435402,0.1806722447999074,-3.048815496035301,-2.5267225876758395,-2.2432094880727025
383,0.3304319416485862,0.3248137218869791,0.2383896291616565,-3.1733942644616797,-2.748643420688985,-2.398608879261197
384,0.6476258330802444,0.4927075886006835,0.4717439919045592,-2.816861977957811,-2.4753614324432114,-2.199893579806239
385,0.6270658428978081,0.4711427907421419,0.3898023062754858,-3.0018982378370564,-2.5626011907267827,-2.323625558701208
386,0.5914706734799986,0.3007734907769647,0.378510092539193,-2.994477770561008,-2.569583097701741,-2.366486588101345
387,0.5089906580475594,0.4852389639610566,0.3348458543863123,-2.8622499693254384,-2.310426662367904,-2.16997572915944
388,0.3848637762949991,0.3743834021954014,0.3965488434506927,-2.962085004373959,-2.485429326320246,-2.2979021815511267
389,0.4204059299550919,0.4895635430649996,0.2715748530861558,-3.080363480179407,-2.7292391113216623,-2.2990633107617766
390,0.5232157454212432,0.3323985292034379,0.2676151614403339,-2.97890881647627,-2.4054418212343105,-2.1070983212884
391,0.4367206254063711,0.2661983728215105,0.2584033071103428,-3.475307522103253,-2.8602327043644635,-2.313419197656487
392,0.639756929851232,0.5964030071329638,0.544114966862761,-2.710591391986085,-2.400014663171565,-2.1826467062993875
393,0.539467070133754,0.55035089823272,0.4487959183132886,-2.7160591656505955,-2.309480703091811,-2.1266549523096265
394,0.2960929750923552,0.2603495948363633,0.1087538805140428,-3.466777619100116,-2.817744775877961,-2.4201436031436976
395,0.459444449360962,0.4717912445623751,0.3485583825264031,-2.899410103448256,-2.498895214878372,-2.2091939062792894
396,0.4874755730139594,0.3781508949604583,0.3069806734131329,-3.081391372920304,-2.5460199518135496,-2.3333690950848096
397,0.3419351048045611,0.2743547436231461,0.3721221315449389,-2.9718341853871224,-2.527416403073385,-2.2548026180380507
398,0.6387175220494312,0.5997714002881307,0.3784313879888387,-2.7582224720312403,-2.3809986525079627,-2.168954526261224
399,0.5677880479454026,0.4431394884553544,0.3984889930804659,-2.749853077564025,-2.360197271658088,-2.074580226618829
400,0.3103767676306427,0.4443238449906068,0.3232037110394228,-2.899779470897723,-2.42717261117534,-2.2033243596667424
401,0.6070313702473099,0.4571693410149516,0.4163290727123878,-2.8338733222579826,-2.4788273536463765,-2.286981409186745
402,0.2582090592600977,0.3416895909947586,0.2624349663201983,-3.1689806246709,-2.5516571015522485,-2.338311169490828
403,0.5031280646040788,0.4167507944990627,0.3916871921146304,-2.837779050480471,-2.4493282467410333,-2.124361663650522
404,0.5764437708361285,0.5351081938743077,0.4629097367249863,-2.912922573561838,-2.5203759799010617,-2.235831259930457
405,0.7824275683582074,0.4013893657718898,0.2383995354773181,-3.1934085945506867,-2.579559189327666,-2.357118440060396
406,0.3383978715284815,0.4120877932171695,0.307666130859131,-3.1666987879090667,-2.758754333419323,-2.3038352776800486
407,0.4837860713782866,0.5489708563468267,0.362871126198357,-2.885008772272756,-2.4242621641282143,-2.2163999893218715
408,0.4193413747241132,0.4672914430962898,0.2982421005499813,-2.899061635226773,-2.546622345041865,-2.2960343815935587
409,0.5749882541124541,0.4644705279380127,0.4502491584464574,-2.912294100863099,-2.501370528705268,-2.281484086182769
410,0.6210295299502092,0.5343399802006625,0.4344291994669974,-3.071052837185312,-2.582116521291033,-2.4009134771453136
411,0.4730663876983605,0.5801865588721697,0.366072587105104,-2.882954398823574,-2.5066438993045037,-2.175232128095858
412,0.4029635506052776,0.520005929953724,0.4752166791977843,-3.136696995721092,-2.501021189873784,-2.259734513185587
413,0.3224057897293653,0.3245085299369634,0.2701806665997827,-3.011168607920627,-2.623372884724636,-2.209210616507502
414,0.4814921465978549,0.4753938587094121,0.3076888358268606,-3.075496219041766,-2.6195832134851296,-2.237325459321668
415,0.3315802583697367,0.0033282302616986,0.4387740715166925,-3.471451053301207,-2.9942218823280213,-2.602976062328568
416,0.513526543576903,0.5049335256518187,0.3350544070392545,-2.9594075210009683,-2.5144970776501694,-2.249953606233871
417,0.5697278719689851,0.5306786902583958,0.4346324456074159,-2.6091774153746825,-2.241911932572746,-2.115958321592167
418,0.5437958446203921,0.4627899399422012,0.3951717205241898,-2.8186759540258004,-2.488234096473513,-2.246018539474539
419,0.6167845748403036,0.449157677727499,0.3997071407432069,-2.6718596726047816,-2.5251744995535947,-2.129661332405208
420,0.4982296596101667,0.4314158425699428,0.3867196907441013,-2.991313465090208,-2.4812863105544154,-2.2860729786554987
421,0.3414351001710902,0.4119815382003924,0.2926576361656448,-3.043272182647564,-2.5898210764235188,-2.2541613801524267
422,0.0923791611789046,0.3809959367070158,0.3612834992065984,-3.226660502473866,-2.558517942829836,-2.2527353898854154
423,0.5564788618139697,0.4322072733657101,0.3861478724521767,-2.9511056923320784,-2.526307643164193,-2.2646935247106583
424,0.2685264131212594,0.3713700739650257,0.1748066392460677,-3.2809497598635504,-2.5781928239500167,-2.2174687277047
425,0.3504310583879946,0.3011062755467146,0.3810260572487486,-3.218180602326726,-2.6387731981558336,-2.351128944348273
426,0.6412584788444892,0.4215555823851234,0.4041933261623184,-2.8186339555747386,-2.3656678617218088,-2.111660803384981
427,0.4575293869866336,0.4488482030204719,0.3700581056853547,-2.947726447294483,-2.4152393085989736,-2.23162065655125
428,0.6209097528415679,0.325167793088201,0.3756150443882143,-2.82719861630704,-2.593851614772729,-2.268201962604281
429,0.6752691790535118,0.3117517491832284,0.3085022267126988,-3.152411642167312,-2.508342114642043,-2.2361251108927025
430,0.3047411721920712,0.3302742185675926,0.3032272511602539,-2.847653733699465,-2.4839023060199694,-2.1452630414027865
431,0.935657856271884,0.4935885232479018,0.2921444547382141,-2.242648907694922,-2.516976107589623,-2.308540119346947
432,0.5328365921231003,0.4150793683252166,0.3909935677953171,-2.929018867827816,-2.6129589467449734,-2.2339620494975327
433,0.5351547688224974,0.5791988390603389,0.4049811291887017,-2.7089671676705382,-2.2170009332379186,-2.0274896977107506
434,0.4357223285984575,0.4252235358022698,0.2898423092809729,-3.0183245907528327,-2.5694418754126587,-2.2633521064435262
435,0.755708445435661,0.3630454334567882,0.3098256278720179,-3.337978637276823,-2.7357162268910056,-2.3669912842292136
436,0.3535061769364928,0.452757252155666,0.3086533249631356,-3.4522206938509488,-2.5637213149573763,-2.424896991629692
437,0.4956850235422016,0.4444605299048788,0.3590289320351227,-2.8236001537551743,-2.2534156003390606,-2.0917194906661685
438,0.5730199415539614,0.5647648848130965,0.3979617951831689,-2.7537878484709224,-2.27840355628693,-2.070304997440911
439,0.258522555799318,0.335775123535877,0.3163256022656595,-3.2272843273668945,-2.5758012461031305,-2.30423318005312
440,0.4163573150984537,0.4325447728711924,0.3815025348736581,-2.7997573018696174,-2.427313258629645,-2.2071885544026317
441,0.309658567864717,0.4035773533349333,0.3348666972167132,-2.9046133767465125,-2.465762938964318,-2.237610412790758
442,0.5942926692405542,0.5625373630092323,0.4184550091672302,-2.8649423843554622,-2.409287621151481,-2.232909667422477
443,0.4959327209631666,0.4401671199672528,0.3418388932228621,-2.90522934920701,-2.369335464622766,-2.1709196643505444
444,0.3987249496287531,0.4572673135191042,0.3209043528853573,-2.895389558367412,-2.374763470035063,-2.16568874472391
445,0.5168819710308092,0.3974581609880759,0.3782103162438885,-3.120958726565725,-2.5593436848332884,-2.3327913083302274
446,0.3930753312938806,0.303818081391893,0.3083603987039304,-2.902619236242503,-2.4397579671291534,-2.2260112933124105
447,0.4042371155447272,0.3713456511331368,0.3714633544781019,-3.010119585095198,-2.5873684349097803,-2.3557154404155445
448,0.5766205468134018,0.4901517274368588,0.2243802731882895,-2.889201759644162,-2.530749693784906,-2.2459736880424304
449,0.4443029053021521,0.3532678913549296,0.3202431970327708,-3.1505850890045086,-2.4568716013312306,-2.211514224708424
450,0.3828556539816417,0.4617313414359821,0.3044786934758867,-3.0994978834277287,-2.540282941303814,-2.325785640210766
451,0.4096809749446168,0.2428044552826088,0.2929910198870564,-3.0483297655495334,-2.691068747490392,-2.357966351087323
452,0.5920908325942674,0.4588938121106161,0.4359901571519704,-2.806263143145806,-2.452783285358797,-2.2465055739274544
453,0.6183238132997543,0.5440447736166723,0.4132506837882894,-2.876433579372404,-2.4650596879847457,-2.269608436720964
454,0.4165768250616742,0.4028230917615784,0.2892558902457801,-3.21434262716424,-2.668676013932505,-2.385790349973392
455,0.4643152238720568,0.4849886256552938,0.3433792892068831,-2.974202816313397,-2.4700950035169247,-2.248881319694884
456,0.4046737961821036,0.382378884273859,0.3243268402155757,-2.8128628723902263,-2.417732210593201,-2.2136720267846166
457,0.5574333289094873,0.3182223554212194,0.3248831915399951,-3.0654156155846346,-2.5026121496464637,-2.330227529772988
458,0.2745683409543945,0.342093759824526,0.3574608483298828,-3.0139586974401933,-2.538363651769741,-2.181091708202111
459,0.5177039763640219,0.5572288460380462,0.3997958030200922,-3.043220309776076,-2.623386532687729,-2.3542485280485805
460,0.2898235355781889,0.4792917744778983,0.3653774772450956,-3.071119724880969,-2.4627170616640304,-2.1135327360785894
461,0.4727549349949597,0.444277936419332,0.3887168860457165,-2.877835634078257,-2.4762003921050098,-2.339155440772395
462,0.5337393223851536,0.584214190229895,0.355837150586568,-2.9404890940415704,-2.414778462836326,-2.223273982100362
463,0.2983585109383619,0.377987838168707,0.3536179936818218,-3.165508970969691,-2.6010711711088126,-2.315620889774913
464,0.4265213421312144,0.4689530552376599,0.3216260536571546,-2.9670960629089844,-2.4689494123702693,-2.290777345457721
465,0.3563757991341049,0.2536632370545107,0.2008663439448593,-3.0768443980682303,-2.6489950520848664,-2.359721452711325
466,0.4462433527884729,0.5062309746721493,0.4198294473053097,-2.7013731275698323,-2.272534121049143,-2.100661573815468
467,0.4795859792319249,0.494164513211588,0.4037776993776188,-3.029649597255468,-2.5853561849855744,-2.322468277553189
468,0.4892165994869588,0.5828901519899247,0.4339728242461405,-2.717567180546129,-2.3792742757767984,-2.168100166614441
469,0.4434140691711327,0.4775318044651127,0.391494338388882,-3.0302029600221245,-2.5607338078948203,-2.385903922374734
470,0.4316105428506723,0.4751346493718024,0.3606136173258593,-3.3251855236690697,-2.710557307883499,-2.459432754027799
471,0.4768067477120702,0.4385489384012196,0.361127647722833,-3.024078217530255,-2.536379328083532,-2.287427913678262
472,0.2210351503479989,0.4024505035640437,0.2156912199003327,-3.166990566788657,-2.5166825138843723,-2.204707501005363
473,0.4252513570838961,0.3766072676784694,0.3995319412505294,-2.7745430876481816,-2.49072312833375,-2.174866463400748
474,0.3480239225095648,0.4397951233640218,0.2809365492768482,-2.71005209424642,-2.221668079827523,-2.096530823436113
475,0.3474601165923452,0.4099972183921498,0.40349080285372,-3.02890117100964,-2.582130873739755,-2.2571251228024223
476,0.4140683433365086,0.4998575169876674,0.3561876725514296,-2.7046141620184945,-2.317753977869754,-2.083229603646735
477,0.3075361279478009,0.4041584478677445,0.3470345209275791,-3.2130441709623194,-2.487248959975588,-2.253738210222876
478,0.6223067038003455,0.4412388798302618,0.3813309699801531,-2.934991411655077,-2.7429851170711013,-2.2757629933923047
479,0.4994919798746143,0.4905311230979376,0.3806710418535367,-2.680856196677836,-2.220872704187551,-2.03471853914795
480,0.2582953602737068,0.3868897244711987,0.2802159684114461,-3.16816385133637,-2.5973098938838004,-2.4164420899922936
481,0.3230744406593203,0.4078325474030999,0.2868042816525074,-3.157912126904701,-2.5553012738725958,-2.307399761047728
482,0.5900543300112705,0.3275272448075794,0.2532710336094333,-2.889228691712453,-2.439509693909213,-2.20099794649026
483,0.4209561579163373,0.487280620570827,0.3592770831655036,-2.629510563435548,-2.286712593692877,-2.0682372462298235
484,0.4524209328054785,0.4342934122242407,0.2936926463999396,-3.04632296681863,-2.598126589389517,-2.208257239186591
485,0.757303647958994,0.4651769284714706,0.4260870814013078,-2.6410625243877,-2.5364738068263843,-2.168582462323989
486,0.4026472398367437,0.4727756523895813,0.3896840595356028,-3.0147659589931504,-2.585015375156497,-2.3287663753575685
